,MouseID,Genotype,Treatment,Behavior,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N
488,3488_8,Control,Saline,S/C,0.27584947,0.43076361,0.28516624,2.265253928,3.250091341,0.189258312,0.157837048,2.917610522,0.202594081,1.734746072,0.321702594,0.262148338,0.262696383,0.229082938,0.763061746,0.744428206,1.607782243,1.037997808,0.378881988,0.767994154,0.245341615,0.365180855,0.155644867,1.199853855,2.045305079,0.9008038,0.214468396,0.228717574,0.580197296,0.153452685,0.350018268,2.036536354,1.012787724,0.477347461,0.513335769,0.723054439
489,3488_9,Control,Saline,S/C,0.272581792,0.428342817,0.288584637,2.254800853,3.166963016,0.187411095,0.157894737,2.829480797,0.198079659,1.166607397,0.315611664,0.260668563,0.248933144,0.230618777,0.815611664,0.737375533,1.499644381,0.995910384,0.368243243,0.771870555,0.238975818,0.349928876,0.152382646,1.182965861,1.990576102,0.867176387,0.211059744,0.225817923,0.557965861,0.146870555,0.34014936,2.057254623,1.016891892,0.474039829,0.492354196,0.697012802
490,3488_10,Control,Saline,S/C,0.246060606,0.396565657,0.26969697,2.138181818,2.826262626,0.186868687,0.155757576,2.612121212,0.185656566,1.953131313,0.296767677,0.26020202,0.255151515,0.227676768,0.745252525,0.678585859,1.483232323,0.945858586,0.40040404,0.708888889,0.238383838,0.348686869,0.155959596,1.083232323,1.817575758,0.820808081,0.209292929,0.224646465,0.551313131,0.148888889,0.344848485,1.872929293,0.942020202,0.57030303,0.522424242,0.71959596
491,3488_11,Control,Saline,S/C,0.255122143,0.398542159,0.26891253,2.069542947,2.712765957,0.18498818,0.159180457,2.552206462,0.18144208,1.391449961,0.303979511,0.246650906,0.247635934,0.226162333,0.760441292,0.676122931,1.439322301,0.92001576,0.357565012,0.69464145,0.234436564,0.347714736,0.148542159,1.046493302,1.6964145,0.822695035,0.201733649,0.215524035,0.516154452,0.145390071,0.330575256,1.807722616,0.932624113,0.466903073,0.52462569,0.672576832
492,3488_12,Control,Saline,S/C,0.262957011,0.402973082,0.295701085,2.148051426,2.923463238,0.188429088,0.164323021,2.627159502,0.185817597,1.129168341,0.310164725,0.261550824,0.243069506,0.223182001,0.752711933,0.676576939,1.415026115,0.949578144,0.365809562,0.718963439,0.242065086,0.372840498,0.155885898,1.091201286,1.798714343,0.822619526,0.208115709,0.22519084,0.534351145,0.14925673,0.340297308,1.85435918,0.962032945,0.485335476,0.52169546,0.696062676
493,3488_13,Control,Saline,S/C,0.245072614,0.355809129,0.264522822,2.001815353,2.51996888,0.226141079,0.184906639,2.207209544,0.177904564,1.589211618,0.288122407,0.242479253,0.260373444,0.234180498,0.739107884,0.627852697,1.286307054,0.837914938,0.378630705,0.746109959,0.254927386,0.346991701,0.159491701,0.980549793,1.501037344,0.734180498,0.207728216,0.222251037,0.480290456,0.164678423,0.330653527,1.598807054,0.849325726,0.51063278,0.568724066,0.728993776
494,3488_14,Control,Saline,S/C,0.237231009,0.354679803,0.2597874,1.99766658,2.557946591,0.196266528,0.170080373,2.146486907,0.187451387,1.337827327,0.287269899,0.269380347,0.236712471,0.236712471,0.752398237,0.622763806,1.296862847,0.848327716,0.360902256,0.77210267,0.256416904,0.354939072,0.163598652,0.972258232,1.470054446,0.728026964,0.196266528,0.210007778,0.473943479,0.152450091,0.344309048,1.595022038,0.869328494,0.536427275,0.574280529,0.718434016
495,3488_15,Control,Saline,S/C,0.248450413,0.368285124,0.276084711,2.003615702,2.517561983,0.204028926,0.166838843,2.262913223,0.176394628,1.136105372,0.293904959,0.236053719,0.239927686,0.229080579,0.727014463,0.613636364,1.283832645,0.865960744,0.355630165,0.75464876,0.238894628,0.359245868,0.161931818,0.946280992,1.543130165,0.724948347,0.207386364,0.223140496,0.482179752,0.153409091,0.338584711,1.572055785,0.857438017,0.501033058,0.577221074,0.734504132
496,3489_1,Control,Saline,S/C,0.312913066,0.510040671,0.350152517,2.862353838,4.561769192,0.23729029,0.193695984,3.186070158,0.251525165,1.350915099,0.353711235,0.349389934,0.302364006,0.295882054,1.018301983,0.938357905,1.995678699,1.238942552,0.474199288,0.849008643,0.270589731,0.369089985,0.176410778,1.561514997,3.300965938,1.207295374,0.258388409,0.316980173,0.823207931,0.183655313,0.392730046,3.124682257,1.248601932,0.487798678,0.432130147,0.881164209
497,3489_2,Control,Saline,S/C,0.312687443,0.513104707,0.361585604,2.937671144,5.005606989,0.241882905,0.197939757,3.27474247,0.26887469,1.356630591,0.390533316,0.363280741,0.307862824,0.308384405,1.070413352,0.977702438,1.955404877,1.297431217,0.460164298,0.883296388,0.276307211,0.383231191,0.184769853,1.574781588,3.391837267,1.208110575,0.269917851,0.318424827,0.836875733,0.185943409,0.399921763,3.160255574,1.306819664,0.474638154,0.433824488,0.92606598
498,3489_3,Control,Saline,S/C,0.286915531,0.533316346,0.35775258,2.857561473,4.549241942,0.236972863,0.193655243,3.242196458,0.264747102,1.648362849,0.361829532,0.354694866,0.298764174,0.297490126,1.030959358,0.930691808,2.010319786,1.299401198,0.465154797,0.863676902,0.304752198,0.389985985,0.171614218,1.491400178,3.255446554,1.2112371,0.261689387,0.309466174,0.806981781,0.183335457,0.399796152,2.996050452,1.267677411,0.481335202,0.434450248,0.906739712
499,3489_4,Control,Saline,S/C,0.26272,0.47184,0.32768,2.64128,4.25088,0.24064,0.19424,2.8872,0.22496,1.27008,0.30656,0.35952,0.2904,0.29008,0.9488,0.81792,1.71136,1.2048,0.44784,0.8088,0.31296,0.39472,0.17568,1.26,2.9472,1.14064,0.24048,0.2888,0.77168,0.20656,0.36384,2.70672,1.00368,0.45056,0.41376,0.77616
500,3489_5,Control,Saline,S/C,0.251651559,0.458288524,0.307420495,2.528499001,4.143954525,0.227377477,0.179290214,2.772161622,0.21631587,1.283300046,0.324320172,0.327392841,0.278844677,0.27408204,0.911199877,0.795053004,1.730526963,1.181594715,0.422645568,0.780150561,0.267322169,0.364879398,0.165155938,1.197111692,2.83207866,1.116761407,0.24274082,0.278844677,0.739130435,0.182977416,0.35243509,2.55261945,0.97403595,0.430788139,0.38869258,0.737286834
501,3489_6,Control,Saline,S/C,0.2601447,0.465397924,0.309688581,2.619377163,4.12865681,0.231519346,0.184649261,2.851525637,0.23403586,3.000314564,0.305127399,0.32777603,0.28703995,0.285152564,0.885498584,0.799465241,1.729160113,1.224913495,0.426077383,0.804970116,0.26596414,0.380622837,0.163416169,1.223497955,2.882038377,1.08210129,0.248663102,0.293488518,0.751179616,0.186536647,0.342560554,2.647845234,1.010066059,0.454860019,0.395564643,0.788140925
502,3489_7,Control,Saline,S/C,0.222222222,0.465865866,0.297897898,2.595995996,3.97037037,0.249449449,0.196996997,2.696496496,0.231231231,1.327127127,0.288488488,0.331731732,0.284684685,0.296296296,0.898298298,0.749349349,1.7001001,1.203203203,0.451451451,0.81041041,0.29009009,0.399199199,0.173373373,1.137137137,2.732732733,1.111911912,0.263463463,0.287887888,0.764164164,0.199199199,0.328328328,2.557957958,0.962162162,0.443443443,0.4002002,0.736536537
503,3489_8,Control,Saline,S/C,0.208941087,0.428869104,0.287175601,2.459556734,3.878764918,0.248721349,0.188672097,2.532297784,0.212729684,1.395529456,0.308202311,0.323356696,0.262360296,0.281492707,0.854896761,0.724947907,1.625686683,1.142451222,0.417503315,0.741428301,0.282629286,0.367872703,0.173896571,1.066300436,2.497442697,1.072741049,0.246258761,0.270126918,0.753172949,0.18583065,0.31994696,2.300814548,0.873839742,0.418829324,0.385489676,0.720401591
504,3489_9,Control,Saline,S/C,0.211814185,0.422099025,0.304721851,2.491493022,3.806346779,0.246033263,0.188300516,2.601032307,0.22099025,3.034219079,0.288472567,0.320015293,0.275473141,0.28139935,0.870961575,0.710380424,1.634677882,1.175492258,0.418275664,0.783215446,0.28044351,0.387306442,0.172815905,1.081246416,2.468935194,1.082202256,0.243356911,0.311986236,0.727585548,0.188491684,0.347734659,2.32422099,0.902121965,0.43528962,0.372012999,0.719174154
505,3489_10,Control,Saline,S/C,0.252401537,0.441642651,0.297550432,2.548511047,3.61167147,0.259365994,0.205331412,2.57012488,0.229827089,1.415225744,0.286743516,0.337415946,0.290585975,0.325648415,0.880163305,0.71950048,1.605667627,1.188040346,0.448607109,0.786023055,0.300192123,0.404178674,0.188040346,1.086935639,2.516330451,1.079490874,0.263688761,0.301392891,0.766810759,0.21493756,0.337896254,2.328290106,0.877761768,0.473342939,0.421950048,0.756724304
506,3489_11,Control,Saline,S/C,0.217319878,0.429946022,0.2945318,2.484158648,3.73104905,0.244308848,0.199953063,2.536728467,0.251818822,1.444027224,0.307439568,0.337714152,0.269655011,0.306970195,0.864585778,0.691621685,1.583431119,1.154189157,0.439098803,0.778221075,0.296174607,0.387702417,0.189861535,1.015958695,2.472424314,1.065242901,0.254635062,0.286552452,0.742548697,0.210279277,0.32785731,2.250645388,0.852616757,0.427364468,0.401079559,0.754987092
507,3489_12,Control,Saline,S/C,0.235487662,0.429847239,0.296827262,2.461809636,3.648413631,0.256874266,0.199294947,2.561927145,0.231962397,1.937250294,0.294007051,0.345475911,0.276380729,0.308343126,0.865099882,0.70693302,1.624206816,1.183548766,0.440188014,0.75346651,0.277790834,0.419036428,0.200470035,1.032197415,2.4693302,1.069095182,0.251703878,0.290481786,0.737720329,0.206345476,0.323149236,2.260634548,0.877320799,0.43172738,0.386839013,0.709753231
508,3489_13,Control,Saline,S/C,0.209951456,0.433555825,0.297936893,2.475121359,3.449332524,0.274878641,0.20631068,2.541868932,0.244538835,1.519417476,0.29217233,0.34526699,0.281856796,0.326456311,0.821601942,0.669296117,1.563106796,1.197512136,0.463288835,0.83282767,0.327669903,0.425364078,0.188106796,1.038228155,2.256674757,1.088592233,0.25151699,0.298847087,0.76243932,0.241504854,0.326759709,2.142597087,0.969963592,0.443871359,0.40625,0.779429612
509,3489_14,Control,Saline,S/C,0.229374433,0.430945905,0.295859776,2.442127531,3.349350257,0.281353883,0.196131762,2.484738592,0.250831067,1.562103354,0.243880326,0.3762466,0.275309761,0.384708371,0.841341795,0.662737987,1.584466606,1.174070716,0.455122393,0.770625567,0.371713509,0.439709882,0.190692052,1.027198549,2.31731641,1.073436083,0.266545784,0.302508311,0.76881233,0.23662738,0.316711998,2.13810819,0.973103657,0.436083409,0.431852523,0.78120278
510,3489_15,Control,Saline,S/C,0.215015181,0.383107922,0.286502898,2.252829147,3.144631521,0.271598123,0.181617444,2.239304444,0.227159812,1.569969638,0.256693348,0.314656362,0.245652774,0.314932376,0.78056859,0.625172509,1.373999448,1.069003588,0.431686448,0.737786365,0.353574386,0.394976539,0.160916368,0.954181617,2.103505382,0.983163124,0.248688932,0.271046094,0.682031466,0.227159812,0.331769252,1.946177201,0.918299752,0.504830251,0.386144079,0.715981231
511,3490_1,Control,Saline,S/C,0.334410049,0.578375953,0.387528039,2.869627636,5.224943921,0.219201436,0.189322566,3.837236429,0.280035891,1.476267384,0.388873934,0.320861373,0.305069538,0.290174966,1.137729924,0.943382683,1.98017048,1.251323463,0.472319426,0.912337371,0.264333782,0.35666218,0.157290265,2.12803948,3.604127411,1.185105428,0.250157021,0.33073127,0.796141768,0.157290265,0.398115747,2.996590399,1.037595334,0.464244056,0.469717362,0.861103634
512,3490_2,Control,Saline,S/C,0.347258244,0.580863283,0.400981845,2.936550574,5.334197851,0.231104113,0.189885143,3.912560207,0.292145239,1.417654687,0.391256021,0.337625046,0.311504261,0.295572434,1.1194887,0.990459429,2.068729159,1.293812523,0.463968136,0.914227492,0.277880697,0.360689144,0.161541312,2.31391256,3.593090033,1.228140052,0.260003705,0.344479437,0.811411634,0.161726565,0.406724713,3.188866247,1.060670619,0.49851797,0.450351982,0.911078177
513,3490_3,Control,Saline,S/C,0.363177926,0.613320647,0.405328259,3.062987631,5.560418649,0.231018078,0.195147479,4.052616556,0.30076118,1.507992388,0.407516651,0.342721218,0.323596575,0.301617507,1.134919125,1.030256898,2.175547098,1.316745956,0.480875357,0.94262607,0.284205519,0.375166508,0.165556613,2.571360609,3.736917222,1.258039962,0.266317793,0.356517602,0.78981922,0.16489058,0.421598478,3.194291151,1.126260704,0.521408183,0.482112274,0.957278782
514,3490_4,Control,Saline,S/C,0.301626751,0.516493448,0.34579756,2.694532309,4.536827836,0.219272481,0.199502937,3.514234071,0.23463624,1.327835517,0.361726164,0.298237686,0.289652056,0.268978762,0.995707185,0.815183009,1.852688658,1.286150023,0.440239494,0.839697244,0.256439223,0.343651152,0.156800723,1.772367826,3.188883868,1.169227293,0.245368278,0.292024401,0.726841392,0.15612291,0.367261636,2.633190239,0.866583823,0.447582467,0.442385901,0.794396746
515,3490_5,Control,Saline,S/C,0.30711911,0.522412014,0.342428064,2.731055829,4.530436776,0.222629829,0.176659406,3.495242462,0.240972143,1.259543735,0.365699874,0.308036226,0.298979709,0.306545913,1.002522068,0.829989682,1.831021438,1.222859108,0.433566434,0.860483779,0.25415568,0.358936146,0.157743895,1.769230769,3.143528603,1.118307922,0.248423707,0.30287745,0.745385762,0.159348848,0.375329588,2.700676373,0.900836868,0.45122091,0.449501318,0.78172647
516,3490_6,Control,Saline,S/C,0.327989392,0.557618129,0.363548698,2.900675024,4.954676953,0.237825458,0.18635487,3.783630665,0.255665381,1.31545323,0.378134041,0.325699132,0.31388621,0.290019286,0.982160077,0.884522662,1.946480231,1.280255545,0.452627772,0.878495661,0.270009643,0.37704918,0.169479267,1.81039055,3.360655738,1.227097396,0.264705882,0.370057859,0.786764706,0.167671167,0.397420444,2.81485053,0.931774349,0.479387657,0.466489875,0.837391514
517,3490_7,Control,Saline,S/C,0.275488379,0.469841723,0.317410523,2.45743619,4.008983317,0.238984743,0.17881078,3.194353344,0.200912591,1.312419792,0.342506773,0.28903465,0.285469842,0.266932839,0.890346499,0.728076429,1.696563525,1.241979182,0.434621417,0.824183659,0.25780693,0.358191929,0.170540425,1.446028804,2.718380151,1.082988735,0.259803223,0.285897619,0.683872808,0.168116355,0.357478968,2.316554969,0.783972622,0.429202909,0.403964067,0.760872665
518,3490_8,Control,Saline,S/C,0.287589325,0.481697535,0.323465072,2.475134899,4.349715619,0.231733994,0.180399592,3.303485489,0.221962958,1.241213359,0.351028146,0.298381216,0.289631034,0.275193233,0.931311069,0.741432113,1.725535949,1.21744203,0.433717369,0.863934665,0.269943124,0.368091002,0.175732828,1.410237713,2.730786058,1.093918623,0.243546741,0.321423363,0.699577075,0.169024355,0.357590783,2.360653347,0.798308298,0.433134024,0.422050459,0.749890623
519,3490_9,Control,Saline,S/C,0.298368996,0.510549155,0.342061948,2.637887176,4.506359419,0.231931767,0.212778692,3.430794553,0.235223702,1.267245249,0.354331887,0.311387102,0.300613497,0.282208589,0.902738291,0.780188538,1.779440371,1.245997307,0.435582822,0.865180308,0.279215921,0.380966632,0.175220709,1.409247344,2.816549454,1.169385007,0.25407751,0.311536735,0.716145444,0.171030974,0.370492294,2.512644022,0.822684423,0.452491396,0.425407751,0.762531797
520,3490_10,Control,Saline,S/C,0.2079566,0.368062317,0.227291696,1.933926833,3.174433162,0.20002782,0.154263458,2.44748922,0.165808875,1.017387676,0.28321046,0.242871053,0.218945611,0.232021143,0.713451106,0.551954375,1.305883989,0.983586034,0.433857282,0.710529976,0.219641118,0.326053693,0.165113368,0.957156767,2.014744749,0.843928224,0.199193212,0.220336625,0.54555571,0.140214216,0.288218111,1.781054389,0.571706774,0.339963834,0.307692308,0.574627904
521,3490_11,Control,Saline,S/C,0.22501436,0.38584147,0.250574383,1.996553705,3.016944285,0.218983343,0.155370477,2.514503159,0.17073521,1.048535325,0.274554854,0.252728317,0.228173464,0.223434808,0.733773693,0.562320505,1.336157381,1.002728317,0.389431361,0.716685813,0.22731189,0.312751292,0.168150488,0.973434808,2.111286617,0.870763929,0.207639288,0.228891442,0.564618036,0.141872487,0.279580701,1.802699598,0.588885698,0.343911545,0.306433084,0.569931074
522,3490_12,Control,Saline,S/C,0.249705139,0.441786015,0.285593934,2.296545914,3.763100253,0.229149115,0.184161752,2.99663016,0.195956192,1.216175232,0.327548441,0.286267902,0.269755687,0.264700927,0.81010952,0.651221567,1.536983993,1.198989048,0.428980623,0.844313395,0.265037911,0.361920809,0.174220725,1.188037068,2.451390059,1.030497051,0.241280539,0.266554339,0.663521483,0.164616681,0.319966302,2.139005897,0.691828138,0.390227464,0.360572873,0.694692502
523,3490_13,Control,Saline,S/C,0.196118488,0.34865509,0.231018046,1.809499489,2.786516854,0.213653388,0.163432074,2.270003405,0.168709568,0.974123255,0.255703098,0.240721825,0.213993871,0.244296902,0.664453524,0.502383384,1.177562138,0.909090909,0.39155601,0.647940075,0.228975145,0.310010215,0.166155941,0.851378958,1.765747361,0.799455226,0.202417433,0.223697651,0.52536602,0.156111679,0.255362615,1.57814096,0.534899557,0.337589377,0.327204631,0.563159687
524,3490_14,Control,Saline,S/C,0.227461608,0.385727191,0.238121048,1.889611563,2.913098464,0.210478771,0.170731707,2.363504968,0.1833785,1.041915086,0.270822042,0.262872629,0.224209575,0.242276423,0.674435411,0.522673893,1.274254743,0.960252936,0.404155375,0.71129178,0.250948509,0.329358627,0.169105691,0.90063234,1.891237579,0.839385727,0.206323397,0.235953026,0.558084914,0.152303523,0.261607949,1.682746161,0.567841012,0.342728094,0.325383921,0.57868112
525,3490_15,Control,Saline,S/C,0.232640333,0.423284823,0.284615385,2.175051975,3.401663202,0.265904366,0.216632017,2.773388773,0.197089397,1.188565489,0.302494802,0.293139293,0.252390852,0.275051975,0.800623701,0.598336798,1.423492723,1.133056133,0.42952183,0.815800416,0.283575884,0.393555094,0.183783784,1.032432432,2.228482328,0.973804574,0.241995842,0.269230769,0.648856549,0.176299376,0.297297297,1.944698545,0.647609148,0.387733888,0.366735967,0.684823285
526,3516_1,Control,Saline,S/C,0.233226128,0.384939559,0.263169569,2.077187535,3.679716092,0.185316624,0.158145725,3.659531995,0.220694244,0.955195741,0.250526783,0.264056782,0.254741045,0.235000555,0.814461573,0.781412887,1.481091272,0.773871576,0.441832095,0.678496174,0.194521459,0.29799268,0.163579905,1.239325718,2.180769657,0.814905179,0.204059,0.217367195,0.586115116,0.134745481,0.313851614,2.288011534,0.745813463,0.416213818,0.422202506,0.708550516
527,3516_2,Control,Saline,S/C,0.229960142,0.393600531,0.253764393,2.051594331,3.458038087,0.198627104,0.155779451,3.69054473,0.206377325,0.956709477,0.249667848,0.263175376,0.253764393,0.226638618,0.813994686,0.77779008,1.509632418,0.878542958,0.451948627,0.669397697,0.19010186,0.294176262,0.170283437,1.25044287,2.152900797,0.819198406,0.216231178,0.243024801,0.579273694,0.129428698,0.311891054,2.300044287,0.742581931,0.405004429,0.411426041,0.700287865
528,3516_3,Control,Saline,S/C,0.22331535,0.369829684,0.241087485,1.996720618,3.486618005,0.183962763,0.147466413,3.567756268,0.19866709,0.922670052,0.244790014,0.257590183,0.244578441,0.216650799,0.775944145,0.758277795,1.443457104,0.887866286,0.441552946,0.640537396,0.185866921,0.294827039,0.158891357,1.186607426,2.023590395,0.792341056,0.190627314,0.210726753,0.525335872,0.126626468,0.337776367,2.195705067,0.710568074,0.387813393,0.397968899,0.679572622
